你若安好什么意思	愿一切安好什么意思	0
这个草的学名是什么？。	猪的学名是什么、	0
有关春天的成语	有关夸张的成语	0
苹果手机怎么查是不是正品	苹果6手机怎么检查是否正品	1
日语罗马音翻译	日语罗马文翻译	1
信用卡怎么办理	怎么才能办理信用卡	1
韩国用韩语怎么写	韩国用韩语怎么说	1
过年穿什么衣服好？	过年买什么衣服啊	1
山东有什么海	山东是什么剧	0
好听的男孩名字	起一个有关风的网名	0
怎样能使胸部长大	怎样才胸部长大	1
余额宝没有收益	余额宝收益与理财通哪个多	0
什么牌子的车	焖烧壶什么牌子好	0
姐姐结婚我该送什么礼物？	姐姐结婚送什么礼物最好	1
怎样才能快速睡着	怎样才能让自己快速睡着。	1
有初吻是什么意思	他说他的初吻给了我，是什么意思？	0
这系列的漫画叫什么？	这个漫画是什么系列？	1
现在干什么挣钱啊	现在干什么挣钱	1
衣服尺码问题！	关于衣服尺码问题	1
高层住宅哪几层最好卖	小高层住宅几层最好	0
眼睛酸怎么回事	眼睛跳怎么回事	0
家庭教师云豆唱的校歌	家庭教师云豆版校歌	1
现在的天气为什么为这么冷	为什么现在的天气怎么热？	0
如何打领带？	怎么样打领带	1
网球王子同人小说	网球王子同人小说。	1
您是否有其他的支付宝呢	您是否有其他支付宝的呢	1
有什么搞笑的电影?	有什么搞笑电影	1
什么是对勾函数要图像	什么是对勾函数，图像是怎么样的	1
随州是哪个省的	随州有哪些厂	0
这种围巾怎么用	这种围巾怎么围？	1
百度云怎么看电影	谁有百度云账号，要有资源	0
女性吃香蕉有什么好处	吃香蕉对于不同的人都有什么好处	0
我的世界服务器	谁有我的世界服务器？有的发个。	1
这个户型怎么样	这个户型如何	1
求模拟人生的动作盒子	求模拟人生动作盒子	1
孤岛猎鹰什么时候上映？	孤岛猎鹰什么时候上映啊	1
做仰卧起坐有什么作用	做仰卧起坐有什么作用？	1
电动三轮车什么牌子好？	电动三轮车什么牌子好	1
怎样让刘海快速长长呢？	如何让前刘海快速长长？	1
牛怀孕几个月才生	宝宝几个月可以把屎把尿	0
什么姿势最容易怀孕	什么姿势不容易怀孕	0
长春在哪个省	长春是哪个省	1
闺蜜生日送什么礼物	闺蜜生日送什么礼物？	1
举哑铃能瘦手臂	哑铃可以瘦手臂吗	1
求《重生之豪门千金》	求类似于《何以笙箫默》的小说	0
男生短发，弄什么发型好！	求这男生短发发型叫什么	0
是移动还是电信版的	电信好，还是移动好？	1
女孩子做美发师好吗？	美发师好做么？	0
我的配置可以玩幻想神域吗	我的配置可以玩幻想神域不？	1
京联网是做什么的？	什么是联网	0
我想给我的小侄女起个好听的名字	请大家给我小侄女取个和八字相关又好听点的名字	1
在一般小县城开什么店好？	在县城开什么店好	1
女同事过生日买什么礼物好啊	女同事过生日买什么礼物好	1
哪些国家过春节	有哪些国家也过春节?	1
关于诗海拾贝的手抄报	手抄报诗海拾贝	1
北京什么时候下雪？	武汉最近什么时候有招聘会	0
类似蜀山传的电影	类似小屁孩日记的电影	0
春城是哪个城市	春城是指哪些城市	1
哪里下载小说比较好的网站	一般下载软件在哪个网站下比较好	0
科比什么时候复出？	卢比奥什么时候复出	0
卖家不同意就可以申请淘宝介入了	您可以在淘宝上投诉卖家的	0
机智的我水表在家门外,快递总是代收是什么意思	查水表是什么意思？有什么典故啊？	0
哪个牌子的亚麻籽油最好	代理哪个品牌的亚麻籽油好	0
东方卫视这个女主持人叫什么名字？	这个东方卫视的女主持人叫什么？	1
棘手的近义词是？	认真的看叫看的近义词？	0
西安哪个驾校比较好？	请问西安哪个驾校比较好？	1
广东的简称是什么	广东简称是什么	1
做爱是男人爽还是女人爽呢，？	做爱是男人累呢，还是女人累	0
汽车导航仪什么牌子的好	汽车导航仪什么牌子好	1
猪八戒探路是什么生肖	猪八戒探路是指什么生肖	1
杏子花什么时候开？	杏子是什么味	0
请您注册一个邮箱的支付宝账户，然后绑定手机号码使用。	银行手机号修改了，之后，支付宝上绑定的银行卡，需要删除，重新绑定	0
这是那个国家的文字	这是什么国家的文字？	1
这张图片的的大图	这张图片的大图	1
路亚鲶鱼用什么饵	路亚鲶鱼用什么钩	1
谁知道名字啊	谁知道名字	1
秦时明月手游邀请好友	手游秦时明月好友邀请	1
燃气灶哪个牌子好	燃气灶那个牌子好啊	1
你是那个快递公司的	想加盟个好的快递公司	0
我的世界手机版自己的存档怎么在其他手机上使用	我的世界手机版存档放在哪里啊，	0
这是什么车牌	这是什么车车牌	1
刘诗诗和吴奇隆是什么关系？	吴奇隆和刘诗诗什么关系？	1
时空猎人怎么刷魔晶	时空猎人怎样刷魔晶啊	1
大家都用什么牌子的洗发水？	这是什么牌子的钱包？别人送我的	0
您是转账到支付宝，还是银行卡的呢	进入我的支付宝账户资产银行卡管理删除	0
安徽的池州有多大	安徽财经大学有多大	0
怎样做电子贺卡	电子贺卡是怎样来的	0
照样子写词语，小心翼翼	照样子，写词语。小心翼翼	1
这样爱你够了吗？	她被奸了吗？	0
写出描写夏景的词语	描写天气炎热的词语	0
这张图片出自哪里？	这张图片出自那里？	1
爸爸去哪儿吴镇宇儿子受伤	爸爸去哪儿第二季吴镇宇儿子怎摸了是怎么受伤的	0
您支付的时候是怎么支付的呢	您在使用支付宝钱包的时候，这个手机页面提示您什么	0
从马鞍山火车站怎么到博望汽车站？	从马鞍山博望到黄池怎么走	0
工作期间的医疗纠纷应如何处理？	当出现医患纠纷时,医患间应进行如何处理？	0
法国的国歌是什么呢？	法国的国歌是什么	1
只能的近义词是什么？	只能近义词是什么	1
动漫男图片	【急求】动漫女孩小游戏	0
如何在微信上开店	在微信上怎么开店啊	1
宝安区沙井兼职	求兼职沙井附近	0
《赠刘景文》作者是谁？	《武帝》的作者是谁？	0
怎样让鼻子变小呀？	怎么让鼻子变小？	1
郭德纲于谦的相声段子名	郭德纲相声段子	1
请问您是操作的转账到支付宝账户还是银行卡呢？	请问您是操作的从支付宝账户转账到银行卡还是从银行卡转账到银行卡？	0
怎样洗掉纹身	纹身如何洗掉？	1
还有这个女孩的头像吗、？	这个女孩叫什么，求头像	0
苹果醋，哪里有卖	苹果醋那里能买到	1
在京东买手机靠谱吗	京东买手机好吗	1
通宝娱乐手机版怎么下载	手机版通宝娱乐怎么下载？	1
女朋友要带回家吉他谱	女朋友要带回家简谱	0
尒马蚤这四个字什么意思	亾兲这四个字是什么意思	0
形容亮的一个字	带一个字杀的歌曲	0
女人吸食冰毒有什么反应？	女人吸食冰毒有什么反应	1
韩语撒拉给，是什么意思	韩语“撒拉嗯”是什么意思？	0
用手机迅雷怎么看片	手机迅雷怎么看片	1
是的，您填写一下信息校验的。	输入短信校验码，点击【确认】	0
哪里卖正宗的福建辣椒王	福建辣椒王哪里买正宗	1
口的组词是什么	有知道，豫，咋组词的吗	0
找小说(关于傻王爷之类)	小说(玄幻)	0
句子补充完整	把句子补充完整。	1
下载查理九世全集	查理九世全集下载	1
鱼不可以和什么一起吃	鱼不能和什么一起吃	0
我喜欢你、下一句歌词是什么？	明明很爱你，明明想靠近，下一句歌词是什么	0
随心所欲的欲字是什么意思？	随心所欲，是什么意思	0
这是什么？动画？	这是什么动画，叫什么	1
百度贴吧经验怎么刷	百度贴吧怎么得经验	1
余额宝是什么？怎么用	余额宝是怎么囬一	0
怎样让胸部快速变大？	怎样快速让胸部变大	1
淘宝的集分宝是什么？怎么用？	淘宝上的集分宝有什么用	1
现在做什么生意最赚钱	现在做什么生意最赚钱呢？	1
下水道的美人鱼在哪里可以看	哪里能看下水道里的美人鱼	1
影音先锋手机版怎么用	手机版先锋影音怎么用	1
吃海鲜过敏有那些状况	过敏能吃海鲜吗	0
淘宝退款退到信用卡怎么查询余额	淘宝购物退款退到信用卡怎么查询	1
用什么酸奶最好	什么酸奶最好？	1
全国通用的手机充值卡怎么用啊	全国通用手机充值卡怎么用	1
如何申请腾讯微博认证呢？想注册微信公众号！	微信注册微信公众号需要去工商注册吗？	0
麻烦您填写一下您的身份证号后8位，方便我帮您核对处理。	麻烦您填写一下您的身份证号后8位，方便我帮您核对处理	1
御龙在天他们放的都是什么歌	御龙在天什么是垫手砸星	0
原占用信息将自动释放（如邮箱、手机、身份证号码等）	点击添加账户，然后添加您自己的信息注册的账户，提示什么呢	0
怎样才能让自己充满正能量	怎么让自己变得充满正能量？	1
世界上最萌的猫	世界上最萌的小熊娃娃	0
杭州哪有卖遥控飞机的模型店啊	杭州卖高达的模型店	0
慎皮肤哪个好看	慎哪个皮肤好看	1
这是什么树叶？	这是什么树叶}}	1
在手机上怎样下载有道词典？	手机上怎样下载有道词典	1
我的世界纸怎么合成	我的世界用什么合成。	1
世界地图怎么画？	怎么看世界地图	0
专心地看是什么词语	聚精会神地看是什么词语	0
如果没有其他的问题是可以关闭的。	您好，如果没有其他问题，是可以关闭的	1
小鸭子吃什么？	小鸭子吃什么	1
我帮您申请了人工找回支付密码的	我帮您申请下人工找回支付密码	1
如何改变自己的心态？	如果改变自己的心态？	1
联想笔记本，性能怎么样	联想笔记本g50-80怎么样	1
孕妇可以喝红枣茶吗	孕妇可以吃红枣吗？	0
怎样下载微信号	微信号怎样下载	1
所有在古文中是什么意思？	会在古文中是什么意思	0
拙姬是什么意思	令郎是什么意思	0
男生第一次会不会痛	男生第一次会不会疼	1
马年龙凤胎宝宝起名	韩姓龙凤胎宝宝起名	0
有吗类似弑神者的动漫	有类似结界师的动漫吗？	0
您好，辛苦您换个时间段拨打一下，辛苦您了。	您好，可能线路有繁忙的情况，建议您换个时间段拨打，辛苦您了	1
以什么待什么的词语	远什么什么洋词语	0
求公子欢喜作品集全部的哦	求公子欢喜的作品集	1
你最爱的综艺节目	关于鬼的综艺节目	0
您现在绑定遇到什么问题了呢	您好，您这边的账户已经认证了，您是遇到了什么问题了么	0
陕西科技大学镐京学院何时开学	陕西科技大学镐京学院代码	0
如何与自己讨厌的人相处	如何与一自己讨厌的人相处	1
挖掘机到底哪家强？	学挖掘机到底哪家强？	1
国外美工好的网站！	浏览国外网站使用什么代理好	0
今天早上没吃药，感觉自己萌萌哒	今天没吃药，感觉自己萌萌的	1
杭州哪里有摩托车卖？	杭州哪里有卖小摩托车的？	0
淘宝怎么开店？	淘宝跳蚤街怎么卖东西？	0
一个日历还有一只蜜蜂是什么成语	一只蜜蜂停在日历上是什么成语？	0
奶瓶如何消毒	奶瓶怎么消毒啊	1
您好，我这边是看不到您的账户的，麻烦您提供一下	请别着急，麻烦您先提供您的支付宝账户，这边为您详细记录被骗的情况。	0
长沙学技术，软件开发编程去哪里？高中毕业	弟弟高中毕业了分数不够上大学，去学点什么好啊？	0
等闲识得东风面，后一句是什么	等闲识得东风面的下一句是什么？	1
认证的审核时间是在第2天的24点之前审核完毕的	这个是由于周末和节假日的影响的，所以是在8日到账的。	0
怎样克服人的惰性	如何克服人的惰性？	1
父亲的阅读题答案	第八大题第三小题，谢	0
您看是不是朋友或者家人使用了	您可以借用朋友或者家人的使用一下。	0
怎么系皮带？	腰瘦皮带怎样系	1
不客气。如果没有其他问题，就先不打扰您了，祝你生活愉快，再见^_^	如果没有其他问题，就先不打扰您了，祝你生活愉快，再见^_^	1
济南哪里有好吃的，？	济南那里做的炒鸡好吃啊？	0
微信怎么加入群	微信如何加入群	1
天津哪家西餐厅比较好？	天津意式风情街哪家餐厅比较好?	0
求一个作文：我喜欢的一则格言	我喜欢的一则格言作文一定要快	1
这个三叶草鞋真假额	三叶草辩真假	1
怎么自己做图片	镜子中的自己是真实的自己吗？	0
谁帮我做一张姓氏壁纸，颜姓的哦	可以帮做姓氏壁纸吗？姓姚，谢谢	0
怎么买电影票	电影票怎么买	1
不是的，建议您换个银行卡操作看看	这样的话建议您换银行卡才可以的	1
分手大师网上什么时候可以看	分手大师可以在网上看了吗	1
想知道对方在哪手机怎么定位	如何知道自己手机被定位	0
什么是天堂	天堂是什么？	1
期中考试反思怎么写	写完小说该怎样发表	0
给服装店起个名字	帮我起一个好听的游戏名字	0
什么牌子的瓷砖质量好?意乐陶陶瓷好不好呀?	什么牌子的瓷砖质量好?金豪瓷砖怎么样?	0
求《最美遇见你》全文。	求最美遇见你全文	1
网易游戏倩女幽魂怎么样	倩女幽魂游戏怎么样,很垃圾,乱封号	1
现在什么电视剧最火？	现在什么电视剧最火？最红？	1
土豆丝怎么烧最好吃？	菜夹馍土豆丝怎么变好吃	0
在众合投资的人多吗	众合投资可以吗	0
张杰谢娜离婚了吗？	谢娜和张杰离婚了吗？	1
辽宁工业大学怎么样？真实解读…	辽宁工业大学怎么样？	1
我支付宝支付密码忘了，怎么修改	怎么修改支付宝支付密码	1
孟姜女哭长城的故事的详细内容	孟姜女哭长城的主要内容20字	0
今天辽宁工业展览馆有什么展会？	辽宁工业展览馆现在在展览什么？	0
南娜手工皂怎么样？	南娜手工皂怎么样	1
排毒养颜喝什么茶	喝什么可以排毒养颜	0
梦幻西游本人捉了个蟹将宝宝	梦幻西游宝宝	0
荷叶粉蒸肉是什么地方的菜？	荷叶粉蒸肉是什么地方的菜	1
湿润的近义词是什么？	湿润的近义词是什么	1
老牛吃嫩草是指什么？	什么是老牛吃嫩草？	1
安装一下安全控件再输入密码	这边给您一个找回密码的方式您尝试操作找回一下可以吗？	0
你若不离不弃、我便生死相依	你若安好、便是晴天什么意思、、	0
腿爱出汗怎么回事	爱出汗怎么回事	1
求那些年吉他谱简单的	求简单的吉他谱	1
送男孩子什么礼物	送男孩子礼物送什么好？	1
喜出望外的意思是什么	喜出望外什么意思啊！	1
如何删除通话记录	怎么删除通话记录	1
为什么我的手指没有月牙？	为什么我的嘴唇上下颜色不一样？	0
辛苦您等待下这边帮您联系下商家为您核实下。	这边帮您联系下商家为您核实下，辛苦您等待下	1
怎样用手机话费充值时空猎人	时空猎人如何用支付宝充值	0
时空猎人咋充值啊？	时空猎人什么资本充值有反利	0
东京食尸鬼多久更新一集？	东京食尸鬼第二季什么时候出	0
谁有铠甲勇士之帝皇侠	地下城与勇士有哪些挂？	0
淘宝店铺的地址怎么看？	怎么看自己淘宝店铺的地址啊？	1
您的钱包是最新的版本吗	抱歉，最新版本是8.6版本的	0
苹果手机怎样越狱	苹果手机如何越狱？	1
时空猎人可以刷魔晶和金币吗	时空猎人谁会刷金币和魔晶	0
一朵玫瑰花代表什么呢啊	十一朵玫瑰花代表什么	0
刷金币天天飞车怎么刷	天天飞车怎么刷金币啊！	1
如何才能学好高中化学	应如何学好高中化学	1
黄色衣服配什么颜色	红色裙子配什么颜色的包包	0
电子技术应用这专业怎么样?	电子商务与应用电子技术哪个好？	0
十二生肖排第十的是什么动物？	十二生肖足智多谋的动物是什么?	0
西餐怎样用刀叉	吃西餐刀叉怎么拿	1
怎么在百度贴吧里发贴	如何在百度上发贴？	1
您好您输入的信息没有通过系统的校验，建议您核实下从新输入，麻烦您了。	您好这个是系统自动校验检测的建议您后续使用的时候关注下麻烦您了。	0
英雄联盟的皮肤有什么用英雄的？	英雄联盟里英雄的皮肤有什么用	1
秋高气爽是什么意思呢？	秋高气爽的意思是什么啊？	1
查询一下这是电子游戏厅的哪部游戏	电子游戏厅里的游戏网上有吗	0
求暴力血腥犯罪日本动漫	求绝对血腥的日本动漫	0
疯狂猜成语猜这是哪位明星小时候	疯狂猜明星小时候有个剑字的明星	0
翻译—日常英语口语	日常英语口语900句	0
求好看的都市小说！	求好看的校园小说(完结)	0
吃什么菜对皮肤好	我是什么性的皮肤	0
什么软件可以用手机写小说	手机可以用什么软件写小说	1
找一款街机游戏	求一款街机游戏！	1
怎么喝决明子减肥好	决明子怎么吃才减肥	1
怎么复制别人的手机卡	怎样复制别人的手机卡	1
抱歉，不能的	您好，输错五次会被锁定十分钟的	0
松下空调怎样	松下空调怎么样？	1
手机上百度影音怎么下载	手机刷淘宝单下载哪个软件啊	0
梦见别人杀人，没见血。	周公解梦，梦到别人杀人而且看到很多血怎么解	0
有什么好看的电影(日本的)	有什么好看的日本动漫(科幻)	0
关于春节的图片	春节图片还有哪些	1
浙江理工大学如何？	浙江理工大学怎么样？	1
孕妇吃草莓好吗	孕妇能吃草莓么	1
大家都用什么软件下载游戏	亲，什么样的听书软件最好用，	0
问道云兽怎么加点啊	问道云兽怎么加点	1
提供一下您的时间与金额	核实交易等待付款的您当时具体什么方式支付的哦	0
红豆粥怎么做	红豆衫木怎么样	0
叶子什么意思	抽叶子是什么意思	0
怎样下载爸爸去哪儿？	怎样才能下载爸爸去哪儿主题曲	0
现在开网店还赚钱吗？	现在开网店还能赚钱吗	1
侠盗飞车飞机怎么调	侠盗飞车，怎么上飞机？	1
为什么我的苹果手机很费电？	苹果手机开了3G为什么这么费电	1
人参健脾丸和人参健脾片有什么不同？	人参健脾丸和归脾丸有什么区别？	0
您是否注销过账户呢	还是您要注册呢	0
4399洛克王国炼金50次后找什么材料	洛克王国各种灵石在那？	0
有什么好看的灾难片啊？	好看的灾难片都有什么	1
您的账户冻结吗？	您点击冻结/解冻总明细	0
劳力士手表怎么查型号	怎么查劳力士手表的型号	1
电子邮件到哪里注册？	哪里注册电子邮件地址	1
重庆那里有摸吧	重庆渝中哪里有鸡	0
不客气的，为您服务是小二的荣幸，愿您每天开心快乐，新年快乐啊	不客气的，为您服务是小二的荣幸，愿您每天开心快乐，愿您新年快乐	1
给我一个不爱你的理由！	大家帮我想一个网名	0
怎样在网上买飞机票	网上买飞机票怎么买	1
高富帅的标准是什么？	高富帅标准是什么	1
这个明星叫什么名字啊	这明星叫什么名字	1
下个世界杯在哪里举行	2016世界杯在哪举行	0
自己在家怎么给电脑做系统，谁会	家里的电脑自己怎么来做系统.	1
也是需要等待3小时哦	由于是排队咨询，在人流量较多的时候可能等待的时间会稍长	0
最近有什么好看的电视剧吗？推荐一下	最近有什么好看的电视剧推荐一下	1
谁知道百度知道客服电话	谁知道百度知道的客服电话怎么打	1
现在北京好找工作吗	北京现在工作好找吗	1
什么样的爱情才可以最为长久	什么样的爱情是长久的	1
天天酷跑怎么升级人物	天天酷跑人物怎么升级	1
我国最长的河流是（）	我国最长的河流	1
这是什么牌子的帽子？	这是什么牌子帽子	1
英雄联盟，蛮王	英雄联盟蛮王	1
麻烦您提供一下您的页面截图	麻烦您重新充值一下，看一下页面提示您什么。	0
这个表情上的人物是什么	这个是什么系列的表情？	0
如何获得百度下载券	百度文库下载券怎么获得	1
有什么好玩的软件吗？	你有什么好玩的软件	1
现在流行什么歌？	现在最流行谁的歌，或者什么歌	0
帮忙翻译一下啊！	帮忙翻译一下！	1
非常完美报名要求参加	完美告白报名联系方式	0
什么电影好看又搞笑	有什么好看而又搞笑的电影	1
求搞笑的电影，最新的！	求最新的搞笑电影	1
新三国志曹操传豪华版	三国志曹操传豪华版	1
现在有什么小说好看…	现在有什么好看的小说	1
什么末日小说好看	有什么好看的末日小说？	1
有没有和这一对的情侣头像	亲们,有没有这一对带字的情侣头像，字是她的王和他的妃	0
什么是蓝颜知己？	什么叫蓝颜知己？	1
艺术生文化课怎么学？	艺术生文化课怎么才能学好？	0
一个门还有一个什么躬似的成语	女人生孩子，打一个什么成语。	0
谁玩节奏大师	谁帮我过节奏大师	1
你的座右铭是什么？请写一写。	你的座右铭是什么	1
我的世界手机版这个是什么东西？	手机版我的世界这东西有什么用？	1
雪地靴品牌排名？雪地靴什么牌子好？	雪地靴品牌？什么品牌的雪地靴好?	0
额头高的女孩适合什么刘海	额头很高的女生适合什么发型	1
美国一共举办过几次奥运会？	奥运会在美国那几个城市举办过？	0
英雄联盟美服怎么注册？	英雄联盟美服怎么注册	1
爸爸强奸了我怎么办	我被爸爸强奸了怎么办啊	1
嘴唇印怎样消除	嘴唇红的，要怎么消除？	0
什么地说填量词	量词一什么饼	0
在百度贴吧里怎么换头像啊	百度贴吧头像怎么换	1
中国管理科学研究院人文科学研究所隶属哪里	中国管理科学研究院廉政研究中心隶属于哪个部门	0
为什么我的微信登不上去	为什么我的微信登陆不上了啊	1
为什么有的中国人那么的虚伪呢	中国人为什么那么虚伪？	1
部落冲突进不去，为什么啊！	部落冲突求指教怎么解决，老是这样，就是进不去	0
陈浩民版封神榜在哪里可以看	陈浩民版封神榜在哪可以看？	1
哪部电视剧里的	痰上颈在哪部电视剧	0
请问您是在操作什么交易.是在使用花呗吗	请问您是有使用的花呗操作的交易吗？	0
男人眼角有痣代表什么	头上有痣代表什么	0
民政局今天上班吗	今天晚上开什么码？	0
去哪儿网机票预订电话是多少	去哪儿网机票预订电话	1
电视剧活色生香什么时候播	活色生香电视剧什么时候可以看？	1
怎么切洋葱不辣眼睛?	怎么切洋葱不辣眼睛	1
这边是已经帮您操作取消了转账的，辛苦您查询下转账的状态	这边帮您核实您的账户查询资金是已经操作转账成功的，辛苦您了。	0
想去看爸爸去哪儿的电影么	第二季爸爸去哪儿在那可以看？	0
安徽工商职业学院怎么样	吉林大学珠海学院怎么样	0
2015年马马虎虎是什么生肖	马马虎虎是12生肖什么动物	1
许嵩唱的什么歌最好听？	许嵩、欢子、陈旭什么歌最好听？	1
皇帝成长计划手机版下载。	《皇帝成长计划》手机版下载	1
求现代都市修真小说。	玄幻穿越小说女强完结带魔宠	0
往来不绝的近义词是什么呢？	往来不绝的近义词是什么	1
短额头适合什么刘海	额头短适合什么刘海？	1
这是什么地方	这是什么地方啊？	1
谁有天天炫斗的外挂？	类似于天天酷跑的游戏有哪些	0
有哪些关于诚信的故事	有关不讲诚信的故事	0
偶像剧的吻戏	相爱十年邓超董洁吻戏第几集	0
P2P理财安全吗?	P2P理财安全吗？	1
该请领导吃饭吗？	请领导吃饭该用什么样的理由？	0
淘宝网号怎么刷好评	淘宝网上怎么给人好评？	0
有什么好用的网络电视播放器	好用的音乐播放器有哪些	0
新的银行卡怎样激活	怎样激活银行卡	1
淘宝店铺地址怎么改	怎么看自己淘宝店铺的地址啊？	0
吃什么丰胸	吃什么可以丰胸	1
我自横刀向天笑，请吐槽下一句	我自横刀向天笑下一句	1
会议记录怎么做啊	会议记录怎么做	1
手机储存的照片误删怎么找回	怎么找回苹果手机里面误删除的照片	1
谁能告诉我是什么字体和什么字？	谁能告诉我这是什么字体？	1
哪个网站可以免费阅读小说?	有没有哪个网站能免费阅读VIP小说	1
微信号被冻结了怎么找	微信号找不回来怎么办	0
求一些卡通唯美的情侣头像，越多越好！	求此图的情侣头像，越多越好！谢拉，速度～	0
水果之王是什么水果？	流连那么臭味什么是水果之王？	0
问一部电影，外国片。	问一部旧外国电影	1
只有一台电脑怎么赚钱	我只有一台电脑怎么才能赚钱	1
这个卡有在其他账户中绑定吗？因为现在这个银行卡是只能绑定在2个账户中的	就诊卡管理：可绑定本人/他人就诊卡，总共只能绑定3张，页面有选择么？	0
哲学是自然科学的基础，说法正确吗	自然科学家与哲学的关系	0
已删除的微信聊天记录还能看到吗	微信可以删除别人的评论吗	0
哪个网上购物网站最好？	网上购物哪个网站最好噢·	1
前列腺炎对生育有影响吗	前列腺炎对生育有影响吗?	1
图片上的小人是什么？	这个图片上的小人叫什么	1
怎样去掉脸上的痘痘	脸上起痘痘，怎样能去掉	1
您好，请核实下您提供的账户是不是您现在登录的账户？您是用哪个账户充值的？	您好，这边是建议您联系账户本人来访的，淘宝账户无法登陆，页面提示什么呢	0
不入虎穴的前一句	但使龙城飞将在下一句？	0
我家蚊子太多了,怎么办啊?	我家有很多小蚊子怎么办	1
喜欢鹿晗还是吴亦凡	你们喜欢杨幂还是唐嫣	0
什么样的小鸟	小鸟长什么样。	1
辽宁政法职业技术学院安全管理系15年就业情况	辽宁政法职业学院2011录取最低分数线多少	0
《三国演义》	三国演义啦、	1
这个沙发能定做吗？	这是小叶紫檀吗？怎么样？	0
韩文中什么意思	这个韩文什么意思	0
指甲油弄衣服上怎么洗	指甲油掉到湿衣服上怎么洗	1
什么软件下载最快	什么软件下载啊毛啊片最快	0
有什么好看的电影。恐怖片	有什么新电影好看阿？不要恐怖片。	0
迈腾，帕萨特哪个好	新帕萨特和迈腾哪个好	1
《我的世界》里这是什么矿石？	我的世界各种矿石各在哪	1
只有网易打不开怎么办	阿里旺旺不能聊天怎么办	0
梦见被僵尸咬	梦见被猫抓流血	0
怎么用数码大师啊	数码大师怎么用	1
百雀羚爽肤水好用吗	百雀羚有没有祛斑产品	0
说话语无伦次，什么原因？	我不懂他是什么意思	0
御龙在天的枪的副手怎么得	御龙在天时装怎么得	0
湖南的特产是什么	湖南有什么特产？	1
五句话猜成语	五句话猜一成语	1
后会无期是什么意思啊	后会无期演的什么意思	0
腰酸背痛怎么回事啊，累	腰酸背痛，而且很饿怎么回事	1
模型解题法有用么？	模型解题法好不好	0
哪里可以看谢文东第三季	谢文东第三季怎么看	1
在家带孩子适合做什么工作	有什么工作适合在家带孩子做的	1
中国夏天哪儿最凉快	中国夏天哪最凉快	1
如何让手指变修长？	怎样让手指变修长？	1
怎么成为网络红人	怎样成为网络红人	1
济南的炒鸡那里的好吃啊	济南那里做的炒鸡好吃啊？	1
我的自传	我的自传怎么写？	1
送妈妈什么礼物好	送妈妈礼物送什么好？	1
大家喜欢看什么电影	我喜欢什么电影	0
肝病吃什么好	肝病该挂什么科？	0
怎样查询驾驶证真伪	驾驶证真伪怎样查询	1
大脚骨怎么治？	大脚骨怎么治	1
手机自动发送短信是怎么回事？	手机自动发短信是怎么回事啊？	1
乡镇上适合开什么店	乡镇上适合开什么店、	1
什么东西人们都不愿意吃？	人们最不愿意吃的是什么东西	1
在什么情况下会七窍生烟？	人在什么情况下会七窍生烟	1
中山的地铁到广州吗？	中山通可以到广州搭地铁吗？	1
好的，感谢您的提供，请您稍等，辛苦您等待1到2分钟这边为您核实一下的。	感谢您的提供，请您稍等，辛苦您等待1到2分钟这边为您核实一下的。	1
百度贴吧问题	关于百度贴吧的问题。	1
为什么战机世界下载后无法安装	战机世界为什么进不去	0
最近有什么好看的国外黑帮电影	最近有没有什么好看的国外电影,给介绍几个.	1
这张图片的卡通人物是什么	谁知道这些图片的出处啊？急求！	0
请问您更换了其他的浏览器，清除缓存之后可以查看的吗？	请问您更换了浏览器，清除了缓存还是不可以的吗？	1
您可以投诉的	恩呢亲所以还没有申诉结束的呢	0
韩国往中国邮寄化妆品怎么收费	韩国化妆品可以直邮中国吗	0
单反相机什么牌子好6000以上的	什么牌子的单反相机好，适合新人	0
哪有电影《隐形的翅膀》下载啊	电影《隐形翅膀》在线观看	0
男票什么意思	男票什么意思？	1
有哪些好看的百合漫画？	最好看的百合动漫有哪些	1
淘宝怎样增加流量	如何增加淘宝流量	1
读大学有什么好处呢？	读大学什么专业较好呢，	1
插座用什么牌子好？	插座什么牌子好	1
嘴唇上下颜色不一样怎么办？	我的上下嘴唇颜色不一样	1
东京食尸鬼什么时候更新！？	什么时候东京食尸鬼更新	1
词还有寓言故事的成语	寓言故事的成语	1
重庆哪里最好耍	成都哪里最好耍	0
超人和蝙蝠侠谁更厉害？	超人，蜘蛛人，钢铁侠，蝙蝠侠谁最厉害	0
谁知道这个是什么成语	一什么十什么这个成语谁知道？	0
免费签名设计在线	免费在线设计签名	1
天津现在哪里还有鬼屋啊	天津现在哪里有鬼屋？要全的	1
有谁玩小小帝国？	谁玩小小帝国？	1
如何才能在京东开网店？	京东怎么开网店	1
保护反义词是什么	保护的反义词是什么呢？	1
神经性皮炎和湿疹有什么区别呢？	湿疹与神经性皮炎的区别是什么	1
会计师事务所实习要怎么做才能	怎么去会计师事务所实习	1
淘宝在手机上怎么换头像？	手机淘宝怎么换头像。	1
虐心电视剧！	知趣竞猜电影&电视	0
放开那女孩让我来	放开那个女孩让我来	1
鲜鲍鱼怎么做好吃	鲍鱼要怎么煮才好吃呢？	1
您好，电脑端才可以发图的，手机端无法操作的	您好，电脑端才可以发图的，手机端无法操作	1
社会学专业包含那些内容	社会学专业问题	0
一什么北风	一什么灯光	0
